Person 1: (29, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3247: (25, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3248: (10, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3249: (2, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3250: (20, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3251: (4, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3252: (26, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3253: (19, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3254: (9, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3255: (17, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3256: (8, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3257: (0, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3258: (17, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3259: (25, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3260: (0, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3261: (1, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3262: (14, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3263: (12, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3264: (21, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3265: (16, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3266: (18, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3267: (0, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3268: (15, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3269: (0, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3270: (16, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3271: (20, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3272: (8, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3273: (14, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3274: (17, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3275: (4, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3276: (29, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3277: (21, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3278: (9, 20), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3279: (13, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3280: (18, 12), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3281: (22, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3282: (4, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3283: (20, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3284: (6, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3285: (18, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3286: (28, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3287: (28, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3288: (2, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3289: (26, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3290: (14, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3291: (5, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3292: (5, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3293: (0, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3294: (7, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3295: (20, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3296: (5, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3297: (21, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3298: (16, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3299: (9, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3300: (24, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3301: (18, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3302: (24, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3303: (24, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3304: (15, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3305: (27, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3306: (1, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3307: (14, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3308: (2, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3309: (12, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3310: (4, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3311: (29, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3312: (7, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3313: (25, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3314: (13, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3315: (7, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3316: (24, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3317: (7, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3318: (0, 15), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3319: (17, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3320: (22, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3321: (22, 4), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3322: (29, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3323: (18, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3324: (4, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3325: (24, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3326: (10, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3327: (12, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3328: (11, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3329: (10, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3330: (19, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3331: (2, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3332: (27, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3333: (24, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3334: (11, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3335: (21, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3336: (29, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3337: (26, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3338: (20, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3339: (0, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3340: (0, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3341: (0, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3342: (16, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3343: (12, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3344: (19, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3345: (9, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3346: (21, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3347: (1, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3348: (8, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3349: (14, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3350: (0, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3351: (19, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3352: (20, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3353: (5, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3354: (18, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3355: (13, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3356: (9, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3357: (14, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3358: (10, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3359: (15, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3360: (29, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3361: (0, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3362: (13, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3363: (10, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3364: (27, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3365: (12, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3366: (29, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3367: (7, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3368: (16, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3369: (17, 27), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3370: (25, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3371: (10, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3372: (24, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3373: (26, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3374: (17, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3375: (3, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3376: (3, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3377: (13, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3378: (23, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3379: (3, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3380: (0, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3381: (24, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3382: (0, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3383: (20, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3384: (29, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3385: (11, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3386: (20, 14), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3387: (17, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3388: (0, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3389: (21, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3390: (0, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3391: (19, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3392: (14, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3393: (12, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3394: (6, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3395: (16, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3396: (16, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3397: (14, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3398: (29, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3399: (5, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3400: (10, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3401: (1, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3402: (9, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3403: (8, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3404: (0, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3405: (15, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3406: (24, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3407: (20, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3408: (16, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3409: (21, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3410: (21, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3411: (2, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3412: (13, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3413: (28, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3414: (14, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3415: (21, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3416: (18, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3417: (1, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3418: (7, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3419: (24, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3420: (27, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3421: (29, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3422: (10, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3423: (9, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3424: (20, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3425: (27, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3426: (22, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3427: (2, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3428: (14, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3429: (6, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3430: (15, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3431: (16, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3432: (24, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3433: (12, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3434: (27, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3435: (0, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3436: (2, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3437: (8, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3438: (22, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3439: (25, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3440: (16, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3441: (24, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3442: (8, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3443: (11, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3444: (29, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3445: (12, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3446: (17, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3447: (1, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3448: (13, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3449: (7, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3450: (4, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3451: (11, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3452: (17, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3453: (12, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3454: (6, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3455: (17, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3456: (29, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3457: (14, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3458: (27, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3459: (6, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3460: (19, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3461: (1, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3462: (14, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3463: (18, 16), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3464: (12, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3465: (5, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3466: (5, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3467: (15, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3468: (20, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3469: (10, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3470: (13, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3471: (21, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3472: (19, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3473: (30, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3474: (30, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3475: (27, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3476: (0, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3477: (22, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3478: (9, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3479: (13, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3480: (0, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3481: (14, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3482: (21, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3483: (3, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3484: (2, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3485: (21, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3486: (2, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3487: (17, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3488: (19, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3489: (29, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3490: (14, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3491: (15, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3492: (6, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3493: (0, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3494: (22, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3495: (13, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3496: (10, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3497: (26, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3498: (0, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3499: (29, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3500: (6, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3501: (25, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3502: (5, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3503: (7, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3504: (11, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3505: (28, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3506: (9, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3507: (0, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3508: (25, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3509: (22, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3510: (14, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3511: (28, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3512: (22, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3513: (1, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3514: (18, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3515: (15, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3516: (5, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3517: (12, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3518: (11, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3519: (0, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3520: (16, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3521: (22, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3522: (0, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3523: (16, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3524: (0, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3525: (15, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3526: (21, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3527: (12, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3528: (15, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3529: (11, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3530: (16, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3531: (24, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3532: (27, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3533: (13, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3534: (1, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3535: (11, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3536: (3, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3537: (8, 25), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3538: (26, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3539: (28, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3540: (7, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3541: (18, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3542: (15, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3543: (11, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3544: (11, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3545: (27, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3546: (14, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3547: (5, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3548: (1, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3549: (25, 15), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3550: (9, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3551: (13, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3552: (22, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3553: (16, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3554: (0, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3555: (0, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3556: (1, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3557: (18, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3558: (19, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3559: (15, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3560: (11, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3561: (3, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3562: (7, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3563: (20, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3564: (29, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3565: (11, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3566: (13, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3567: (9, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3568: (13, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3569: (0, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3570: (0, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3571: (15, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3572: (2, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3573: (11, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3574: (0, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3575: (18, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3576: (14, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3577: (14, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3578: (25, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3579: (7, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3580: (24, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3581: (16, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3582: (23, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3583: (21, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3584: (28, 3), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3585: (13, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3586: (12, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3587: (17, 15), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3588: (18, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3589: (5, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3590: (0, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3591: (11, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3592: (14, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3593: (0, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3594: (7, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3595: (5, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3596: (20, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3597: (5, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3598: (18, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3599: (26, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3600: (21, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3601: (19, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3602: (17, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3603: (15, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3604: (28, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3605: (12, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3606: (21, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3607: (25, 24), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3608: (17, 12), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3609: (15, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3610: (10, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3611: (21, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3612: (10, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3613: (12, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3614: (27, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3615: (9, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3616: (8, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3617: (29, 21), status: SUSCEPTIBLE, was infected 0 time(s).
Person 3618: (2, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3619: (28, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3620: (28, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3621: (5, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3622: (14, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 3623: (6, 11), status: SUSCEPTIBLE, was infected 1 time(s).
