Person 1: (68, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9910: (44, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9911: (4, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9912: (5, 44), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9913: (42, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9914: (24, 58), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9915: (19, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9916: (45, 51), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9917: (68, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9918: (39, 42), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9919: (52, 60), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9920: (70, 54), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9921: (0, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9922: (63, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9923: (37, 30), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9924: (0, 46), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9925: (0, 53), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9926: (42, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9927: (0, 70), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9928: (54, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9929: (14, 36), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9930: (19, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9931: (60, 64), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9932: (56, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9933: (38, 25), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9934: (17, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9935: (24, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9936: (49, 74), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9937: (29, 36), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9938: (57, 43), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9939: (66, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9940: (24, 70), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9941: (22, 53), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9942: (62, 45), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9943: (11, 50), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9944: (15, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9945: (49, 45), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9946: (71, 20), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9947: (12, 14), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9948: (72, 3), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9949: (56, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9950: (0, 60), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9951: (50, 58), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9952: (56, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9953: (40, 37), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9954: (12, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9955: (61, 52), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9956: (44, 73), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9957: (15, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9958: (38, 63), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9959: (22, 37), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9960: (70, 43), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9961: (74, 36), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9962: (44, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9963: (14, 61), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9964: (39, 33), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9965: (21, 22), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9966: (23, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9967: (28, 70), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9968: (24, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9969: (11, 68), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9970: (26, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9971: (66, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9972: (0, 64), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9973: (0, 53), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9974: (39, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9975: (26, 63), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9976: (22, 74), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9977: (39, 65), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9978: (51, 62), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9979: (74, 10), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9980: (0, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9981: (68, 30), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9982: (55, 34), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9983: (15, 38), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9984: (54, 44), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9985: (13, 50), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9986: (58, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9987: (16, 66), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9988: (58, 70), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9989: (22, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9990: (74, 70), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9991: (44, 53), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9992: (1, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9993: (34, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9994: (50, 4), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9995: (57, 59), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9996: (45, 10), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9997: (35, 52), status: SUSCEPTIBLE, was infected 0 time(s).
Person 9998: (48, 48), status: SUSCEPTIBLE, was infected 1 time(s).
Person 9999: (66, 20), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10000: (18, 42), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10001: (26, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10002: (38, 8), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10003: (44, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10004: (24, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10005: (5, 42), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10006: (8, 42), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10007: (51, 38), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10008: (11, 60), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10009: (54, 46), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10010: (0, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10011: (16, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10012: (72, 33), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10013: (31, 54), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10014: (4, 40), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10015: (48, 69), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10016: (18, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10017: (74, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10018: (38, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10019: (32, 32), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10020: (43, 61), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10021: (64, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10022: (0, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10023: (38, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10024: (29, 53), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10025: (36, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10026: (58, 44), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10027: (69, 60), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10028: (60, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10029: (31, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10030: (26, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10031: (50, 38), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10032: (69, 70), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10033: (13, 40), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10034: (74, 35), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10035: (74, 54), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10036: (26, 58), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10037: (69, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10038: (48, 48), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10039: (39, 54), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10040: (8, 63), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10041: (74, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10042: (74, 12), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10043: (66, 51), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10044: (8, 35), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10045: (11, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10046: (18, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10047: (72, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10048: (44, 34), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10049: (0, 51), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10050: (41, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10051: (41, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10052: (26, 42), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10053: (57, 41), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10054: (74, 53), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10055: (14, 68), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10056: (59, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10057: (7, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10058: (74, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10059: (33, 72), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10060: (66, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10061: (33, 14), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10062: (30, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10063: (14, 74), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10064: (33, 22), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10065: (74, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10066: (74, 45), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10067: (74, 67), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10068: (5, 52), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10069: (40, 39), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10070: (64, 48), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10071: (10, 36), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10072: (58, 37), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10073: (14, 41), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10074: (12, 34), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10075: (42, 26), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10076: (0, 74), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10077: (70, 29), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10078: (26, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10079: (18, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10080: (19, 31), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10081: (72, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10082: (43, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10083: (34, 13), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10084: (13, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10085: (65, 27), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10086: (42, 4), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10087: (68, 31), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10088: (10, 49), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10089: (0, 65), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10090: (55, 46), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10091: (16, 73), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10092: (72, 52), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10093: (74, 47), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10094: (74, 54), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10095: (14, 70), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10096: (46, 20), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10097: (26, 73), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10098: (23, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10099: (0, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10100: (5, 29), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10101: (67, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10102: (15, 63), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10103: (74, 67), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10104: (74, 40), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10105: (4, 31), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10106: (42, 37), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10107: (0, 32), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10108: (53, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10109: (64, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10110: (0, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10111: (1, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10112: (40, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10113: (72, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10114: (10, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10115: (60, 41), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10116: (48, 50), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10117: (52, 44), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10118: (0, 31), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10119: (0, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10120: (0, 71), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10121: (61, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10122: (29, 40), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10123: (38, 52), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10124: (58, 47), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10125: (30, 57), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10126: (74, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10127: (74, 34), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10128: (31, 57), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10129: (74, 58), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10130: (60, 30), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10131: (34, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10132: (71, 44), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10133: (34, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10134: (53, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10135: (12, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10136: (41, 63), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10137: (26, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10138: (4, 47), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10139: (70, 72), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10140: (74, 43), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10141: (59, 55), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10142: (26, 61), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10143: (37, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10144: (2, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10145: (22, 51), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10146: (37, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10147: (40, 57), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10148: (26, 46), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10149: (20, 2), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10150: (68, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10151: (59, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10152: (31, 35), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10153: (16, 42), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10154: (58, 24), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10155: (48, 42), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10156: (74, 67), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10157: (73, 31), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10158: (39, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10159: (74, 49), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10160: (10, 56), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10161: (63, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10162: (72, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10163: (22, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10164: (36, 45), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10165: (9, 11), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10166: (0, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10167: (41, 30), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10168: (29, 8), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10169: (15, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10170: (24, 68), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10171: (42, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10172: (65, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10173: (0, 69), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10174: (62, 48), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10175: (0, 20), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10176: (74, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10177: (27, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10178: (74, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10179: (19, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10180: (28, 44), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10181: (18, 56), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10182: (26, 60), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10183: (17, 38), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10184: (29, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10185: (0, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10186: (52, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10187: (52, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10188: (70, 61), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10189: (0, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10190: (12, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10191: (17, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10192: (44, 60), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10193: (20, 2), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10194: (60, 36), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10195: (0, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10196: (61, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10197: (33, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10198: (65, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10199: (11, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10200: (56, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10201: (22, 63), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10202: (74, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10203: (58, 48), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10204: (25, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10205: (11, 64), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10206: (22, 19), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10207: (57, 50), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10208: (14, 24), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10209: (57, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10210: (64, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10211: (38, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10212: (48, 36), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10213: (26, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10214: (22, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10215: (37, 35), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10216: (38, 52), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10217: (36, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10218: (43, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10219: (28, 57), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10220: (19, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10221: (60, 35), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10222: (63, 43), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10223: (15, 69), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10224: (64, 4), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10225: (25, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10226: (5, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10227: (58, 67), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10228: (74, 43), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10229: (56, 56), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10230: (24, 22), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10231: (40, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10232: (74, 57), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10233: (70, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10234: (61, 42), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10235: (25, 30), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10236: (6, 47), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10237: (28, 43), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10238: (15, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10239: (74, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10240: (42, 39), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10241: (66, 47), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10242: (20, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10243: (6, 11), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10244: (74, 52), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10245: (37, 30), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10246: (37, 54), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10247: (15, 37), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10248: (14, 43), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10249: (68, 30), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10250: (39, 63), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10251: (49, 74), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10252: (55, 60), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10253: (31, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10254: (42, 51), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10255: (48, 47), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10256: (22, 30), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10257: (28, 48), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10258: (8, 55), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10259: (58, 68), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10260: (26, 57), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10261: (31, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10262: (65, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10263: (32, 32), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10264: (0, 50), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10265: (16, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10266: (40, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10267: (74, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10268: (46, 47), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10269: (61, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10270: (71, 65), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10271: (47, 36), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10272: (7, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10273: (24, 48), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10274: (34, 58), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10275: (69, 40), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10276: (9, 62), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10277: (36, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10278: (32, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10279: (41, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10280: (73, 32), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10281: (44, 25), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10282: (0, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10283: (74, 30), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10284: (37, 14), status: SUSCEPTIBLE, was infected 0 time(s).
Person 10285: (32, 30), status: SUSCEPTIBLE, was infected 1 time(s).
Person 10286: (74, 42), status: SUSCEPTIBLE, was infected 1 time(s).
